"","original_title","id","genres","release_date","revenue","budget","runtime","popularity","production_companies","vote_average","DomesticGross","Theaters","TotalGross","ReleaseDate","Distributor","Year","FullDate"
"7224","thepurge","158015","[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2013-05-31,89328627,"3000000",86,"23.207663","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Why Not Productions', 'id': 729}, {'name': 'Platinum Dunes', 'id': 2481}, {'name': 'Blumhouse Productions', 'id': 3172}, {'name': '20th Century Fox Russia', 'id': 18065}]",6,"64473115","2591","64473115","Jun 7","Universal Pictures",2013,2013-06-07
"7225","thepurge:anarchy","238636","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2014-07-17,108782847,"9000000",104,"27.756026","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Why Not Productions', 'id': 729}, {'name': 'Platinum Dunes', 'id': 2481}, {'name': 'Blumhouse Productions', 'id': 3172}, {'name': '5150 Action', 'id': 47354}]",6.6,"71962800","2856","71962800","Jul 18","Universal Pictures",2014,2014-07-18
"7226","thepurge:electionyear","316727","[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2016-06-29,118587880,"10000000",105,"13.1789","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Why Not Productions', 'id': 729}, {'name': 'Platinum Dunes', 'id': 2481}, {'name': 'Blumhouse Productions', 'id': 3172}]",6.1,"79213375","2821","79213375","Jul 1","Universal Pictures",2016,2016-07-01
"7227","thepursuitofhappyness","1402","[{'id': 18, 'name': 'Drama'}]",2006-12-14,307077295,"55000000",117,"20.981716","[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Escape Artists', 'id': 1423}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Overbrook Entertainment', 'id': 12485}]",7.7,"65154789","3169","163566459","Dec 15","Sony Pictures Releasing",2007,2007-12-15
"7228","thepursuitofhappyness","1402","[{'id': 18, 'name': 'Drama'}]",2006-12-14,307077295,"55000000",117,"20.981716","[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Escape Artists', 'id': 1423}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Overbrook Entertainment', 'id': 12485}]",7.7,"98411670","3169","163566459","Dec 15","Sony Pictures Releasing",2006,2006-12-15
"7229","thepyramid","282813","[{'id': 27, 'name': 'Horror'}]",2014-12-04,13865435,"6500000",89,"9.312354","[{'name': 'Fox International Productions', 'id': 7485}, {'name': 'Sahara Productions', 'id': 12126}, {'name': 'Silvatar Media', 'id': 48244}]",4.6,"63414","685","2756333","Dec 5","Twentieth Century Fox",2015,2015-12-05
"7230","thepyramid","282813","[{'id': 27, 'name': 'Horror'}]",2014-12-04,13865435,"6500000",89,"9.312354","[{'name': 'Fox International Productions', 'id': 7485}, {'name': 'Sahara Productions', 'id': 12126}, {'name': 'Silvatar Media', 'id': 48244}]",4.6,"2692919","685","2756333","Dec 5","Twentieth Century Fox",2014,2014-12-05
"7231","thequeen","1165","[{'id': 18, 'name': 'Drama'}]",2006-09-15,123384128,"15000000",103,"7.904371","[{'name': 'BIM Distribuzione', 'id': 225}, {'name': 'Granada Film Productions', 'id': 247}, {'name': 'Scott Rudin Productions', 'id': 258}, {'name': 'Pathé Renn Productions', 'id': 866}, {'name': 'Pathé Pictures International', 'id': 1178}, {'name': 'Canal+', 'id': 5358}, {'name': 'Future Films', 'id': 10843}, {'name': 'France 3 Cinema', 'id': 16804}]",6.8,"28191739","1850","56441711","Sep 30","Miramax",2006,2006-09-30
"7232","thequeen","1165","[{'id': 18, 'name': 'Drama'}]",2006-09-15,123384128,"15000000",103,"7.904371","[{'name': 'BIM Distribuzione', 'id': 225}, {'name': 'Granada Film Productions', 'id': 247}, {'name': 'Scott Rudin Productions', 'id': 258}, {'name': 'Pathé Renn Productions', 'id': 866}, {'name': 'Pathé Pictures International', 'id': 1178}, {'name': 'Canal+', 'id': 5358}, {'name': 'Future Films', 'id': 10843}, {'name': 'France 3 Cinema', 'id': 16804}]",6.8,"28243685","1850","56441711","Sep 30","Miramax",2007,2007-09-30
"7233","thequeenofversailles","84327","[{'id': 99, 'name': 'Documentary'}]",2012-07-06,714544,"0",100,"3.589099","[]",7.1,"2401999","89","2401999","Jul 20","Magnolia Pictures",2012,2012-07-20
"7234","thequiet","9813","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2005-09-12,381420,"900000",96,"4.997751","[{'name': 'Destination Films', 'id': 769}]",6.1,"381420","366","381420","Aug 25","Sony Pictures Classics",2006,2006-08-25
"7235","thequietamerican","8198","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",2002-11-22,27674124,"30000000",101,"8.230447","[{'name': 'Miramax Films', 'id': 14}, {'name': 'Intermedia Films', 'id': 763}, {'name': 'Mirage Enterprises', 'id': 932}]",6.5,"343736","396","12988801","Nov 22","Miramax",2002,2002-11-22
"7236","thequietamerican","8198","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",2002-11-22,27674124,"30000000",101,"8.230447","[{'name': 'Miramax Films', 'id': 14}, {'name': 'Intermedia Films', 'id': 763}, {'name': 'Mirage Enterprises', 'id': 932}]",6.5,"12488421","396","12988801","Nov 22","Miramax",2003,2003-11-22
"7237","thequietones","193612","[{'id': 27, 'name': 'Horror'}]",2014-04-01,17834867,"200000",98,"6.322844","[{'name': 'Hammer Film Productions', 'id': 1314}, {'name': 'Exclusive Media Group', 'id': 11448}, {'name': 'Travelling Picture Show Company', 'id': 20791}]",5.1,"8509867","2027","8509867","Apr 25","Lionsgate",2014,2014-04-25
"7238","therailwayman","127560","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",2013-12-26,22309223,"18000000",116,"6.099421","[{'name': 'Archer Street Productions', 'id': 1471}, {'name': 'Lionsgate', 'id': 1632}, {'name': 'Pictures in Paradise', 'id': 3207}, {'name': 'Silver Reel', 'id': 12075}, {'name': 'Latitude Media', 'id': 15577}, {'name': 'Thai Occidental Productions', 'id': 15578}]",6.7,"4438438","600","4438438","Apr 11","The Weinstein Company",2014,2014-04-11
"7239","theraspberryreich","27069","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",2004-01-17,0,"0",90,"3.639668","[{'name': 'Jürgen Brüning Filmproduktion', 'id': 1373}]",6.1,"30379","1","31211","Sep 24","Strand Releasing",2004,2004-09-24
"7240","theraspberryreich","27069","[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",2004-01-17,0,"0",90,"3.639668","[{'name': 'Jürgen Brüning Filmproduktion', 'id': 1373}]",6.1,"832","1","31211","Sep 24","Strand Releasing",2005,2005-09-24
"7241","theraven","70436","[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",2012-03-09,29657751,"26000000",111,"7.254242","[{'name': 'Relativity Media', 'id': 7295}]",6.1,"16008272","2209","16008272","Apr 27","Relativity Media",2012,2012-04-27
"7242","theraven","73554","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2006-11-01,0,"0",81,"0.68574","[]",1.7,"16008272","2209","16008272","Apr 27","Relativity Media",2012,2012-04-27
"7243","there'snoplacelikeutopia","282084","[{'id': 99, 'name': 'Documentary'}]",2014-07-18,0,"0",110,"0.083811","[]",0.5,"45254","5","45254","Jul 18","Rocky Mountain Pictures",2014,2014-07-18
"7244","thereader","8055","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2008-12-10,113019290,"32000000",124,"7.931732","[{'name': 'Studio Babelsberg', 'id': 264}, {'name': 'Filmförderanstalt (FFA)', 'id': 270}, {'name': 'The Weinstein Company', 'id': 308}, {'name': 'Filmstiftung Nordrhein-Westfalen', 'id': 315}, {'name': 'Mirage Enterprises', 'id': 932}, {'name': 'Filmförderungsanstalt (FFA)', 'id': 4247}, {'name': 'Medienboard Berlin-Brandenburg', 'id': 7307}, {'name': 'Deutsche Filmförderfonds (DFFF)', 'id': 11238}, {'name': 'Mitteldeutsche Medienförderung (MDM)', 'id': 12346}]",7.2,"1674737","1203","34194407","Dec 10","The Weinstein Company",2008,2008-12-10
"7245","thereader","8055","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2008-12-10,113019290,"32000000",124,"7.931732","[{'name': 'Studio Babelsberg', 'id': 264}, {'name': 'Filmförderanstalt (FFA)', 'id': 270}, {'name': 'The Weinstein Company', 'id': 308}, {'name': 'Filmstiftung Nordrhein-Westfalen', 'id': 315}, {'name': 'Mirage Enterprises', 'id': 932}, {'name': 'Filmförderungsanstalt (FFA)', 'id': 4247}, {'name': 'Medienboard Berlin-Brandenburg', 'id': 7307}, {'name': 'Deutsche Filmförderfonds (DFFF)', 'id': 11238}, {'name': 'Mitteldeutsche Medienförderung (MDM)', 'id': 12346}]",7.2,"32519680","1203","34194407","Dec 10","The Weinstein Company",2009,2009-12-10
"7246","therealcancun","19153","[{'id': 99, 'name': 'Documentary'}]",2003-04-23,0,"0",96,"1.096057","[]",3.3,"3823269","2261","3825421","Apr 25","New Line Cinema",2003,2003-04-25
"7247","thereaping","1683","[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",2007-04-05,62771059,"40000000",99,"9.825841","[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Dark Castle Entertainment', 'id': 1786}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Eyetronics', 'id': 15763}, {'name': 'Chime Films', 'id': 19965}]",5.4,"25126214","2603","25126214","Apr 5","Warner Bros.",2007,2007-04-05
"7248","therebedragons","45054","[{'id': 18, 'name': 'Drama'}]",2011-03-25,0,"0",112,"9.531143","[]",5.8,"1069334","259","1069334","May 6","The Samuel Goldwyn Company",2011,2011-05-06
"7249","thereckoning","25935","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",2003-08-06,0,"0",112,"3.529565","[{'name': 'Renaissance Films', 'id': 3102}, {'name': 'Kanzaman, M.D.A. Films S.L.', 'id': 14161}]",6.4,"257252","32","257252","Mar 5","Paramount Classics",2004,2004-03-05
"7250","thereckoning","137876","[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2014-08-06,0,"0",86,"6.489398","[{'name': 'Filmscope Entertainment', 'id': 10002}]",4.7,"257252","32","257252","Mar 5","Paramount Classics",2004,2004-03-05
"7251","therecruit","1647","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",2003-01-31,101191884,"0",115,"11.485473","[{'name': 'Birnbaum / Barber Productions', 'id': 58262}]",6.2,"52802070","2376","52802140","Jan 31","Walt Disney Studios Motion Pictures",2003,2003-01-31
"7252","thereluctantfundamentalist","121677","[{'id': 53, 'name': 'Thriller'}]",2013-03-17,519535,"0",130,"6.231928","[{'name': 'Mirabai Films', 'id': 6235}, {'name': 'Cine Mosaic', 'id': 21864}, {'name': 'Doha Film Institute, The', 'id': 72917}]",6.6,"528731","58","552959","Apr 26","IFC Films",2013,2013-04-26
"7253","theremaining","280002","[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",2014-08-25,1169603,"0",88,"14.788837","[{'name': 'Affirm Films', 'id': 10156}, {'name': 'Sunrise Pictures', 'id': 24007}, {'name': 'Cinematic', 'id': 49204}, {'name': 'Baron Films', 'id': 49206}]",4.1,"1169603","85","1169603","Sep 5","Triumph Releasing Corporation",2014,2014-09-05
"7254","thereplacements","10393","[{'id': 35, 'name': 'Comedy'}]",2000-08-07,0,"0",118,"13.450661","[{'name': 'Warner Bros.', 'id': 6194}]",6.2,"44737059","2754","44737059","Aug 11","Warner Bros.",2000,2000-08-11
"7255","thérèse:thestoryofsaintthérèseoflisieux","110351","[{'id': 18, 'name': 'Drama'}]",2004-10-03,0,"0",96,"0.282495","[]",6.3,"852371","65","2627016","Oct 1","-",2005,2005-10-01
"7256","thérèse:thestoryofsaintthérèseoflisieux","110351","[{'id': 18, 'name': 'Drama'}]",2004-10-03,0,"0",96,"0.282495","[]",6.3,"1773572","65","2627016","Oct 1","-",2004,2004-10-01
"7257","thérèse:thestoryofsaintthérèseoflisieux","110351","[{'id': 18, 'name': 'Drama'}]",2004-10-03,0,"0",96,"0.282495","[]",6.3,"1070","65","2627016","Oct 1","-",2006,2006-10-01
"7258","theretrieval","169800","[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",2013-03-11,0,"0",91,"1.597258","[{'name': 'Arts+Labor', 'id': 42039}, {'name': 'Sixth Street Films', 'id': 45898}, {'name': 'Doki-Doki Productions', 'id': 45899}]",6.4,"50257","5","50257","Mar 14","Variance Films",2014,2014-03-14
"7259","thereturn","10093","[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2006-11-10,11992014,"15000000",85,"9.338989","[{'name': 'Rogue Pictures', 'id': 134}, {'name': 'Intrepid Pictures', 'id': 1224}, {'name': 'Biscayne Pictures', 'id': 20450}, {'name': 'Raygun Productions', 'id': 22927}, {'name': 'Rosey Film Productions LLC', 'id': 22928}]",5.1,"7750613","1986","7749851","Nov 10","Rogue Pictures",2006,2006-11-10
"7260","thereturn","10093","[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2006-11-10,11992014,"15000000",85,"9.338989","[{'name': 'Rogue Pictures', 'id': 134}, {'name': 'Intrepid Pictures', 'id': 1224}, {'name': 'Biscayne Pictures', 'id': 20450}, {'name': 'Raygun Productions', 'id': 22927}, {'name': 'Rosey Film Productions LLC', 'id': 22928}]",5.1,"504256","18","504256","Feb 6","Kino International",2004,2004-02-06
"7261","therevenant","79896","[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",2009-08-16,0,"0",110,"8.156758","[{'name': 'Putrefactory Limited', 'id': 49928}, {'name': 'Wanko Toys', 'id': 49929}]",6.4,"872519","3711","183637894","Dec 25","Twentieth Century Fox",2015,2015-12-25
"7262","therevenant","79896","[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",2009-08-16,0,"0",110,"8.156758","[{'name': 'Putrefactory Limited', 'id': 49928}, {'name': 'Wanko Toys', 'id': 49929}]",6.4,"182765375","3711","183637894","Dec 25","Twentieth Century Fox",2016,2016-12-25
"7263","therevenant","281957","[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",2015-12-25,532950503,"135000000",156,"23.501228","[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Appian Way', 'id': 562}, {'name': 'CatchPlay', 'id': 8870}, {'name': 'Anonymous Content', 'id': 10039}, {'name': 'New Regency Pictures', 'id': 10104}, {'name': 'Hong Kong Alpha Motion Pictures Co.', 'id': 13796}, {'name': 'RatPac Entertainment', 'id': 28732}, {'name': 'M Productions', 'id': 52660}, {'name': 'Monarchy Enterprises S.a.r.l.', 'id': 77845}]",7.3,"872519","3711","183637894","Dec 25","Twentieth Century Fox",2015,2015-12-25
"7264","therevenant","281957","[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",2015-12-25,532950503,"135000000",156,"23.501228","[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Appian Way', 'id': 562}, {'name': 'CatchPlay', 'id': 8870}, {'name': 'Anonymous Content', 'id': 10039}, {'name': 'New Regency Pictures', 'id': 10104}, {'name': 'Hong Kong Alpha Motion Pictures Co.', 'id': 13796}, {'name': 'RatPac Entertainment', 'id': 28732}, {'name': 'M Productions', 'id': 52660}, {'name': 'Monarchy Enterprises S.a.r.l.', 'id': 77845}]",7.3,"182765375","3711","183637894","Dec 25","Twentieth Century Fox",2016,2016-12-25
"7265","therevisionaries","106049","[{'id': 99, 'name': 'Documentary'}]",2012-04-21,0,"0",92,"0.296815","[{'name': 'Silver Lining Film Group', 'id': 13148}, {'name': 'Magic Hour Entertainment', 'id': 13149}, {'name': 'Naked Edge Films', 'id': 13150}]",6.4,"18509","5","22664","Oct 5","Kino Lorber",2012,2012-10-05
"7266","therevisionaries","106049","[{'id': 99, 'name': 'Documentary'}]",2012-04-21,0,"0",92,"0.296815","[{'name': 'Silver Lining Film Group', 'id': 13148}, {'name': 'Magic Hour Entertainment', 'id': 13149}, {'name': 'Naked Edge Films', 'id': 13150}]",6.4,"4155","5","22664","Oct 5","Kino Lorber",2013,2013-10-05
"7267","therewillbeblood","7345","[{'id': 18, 'name': 'Drama'}]",2007-12-28,77208711,"25000000",158,"8.200627","[{'name': 'Miramax Films', 'id': 14}, {'name': 'Ghoulardi Film Company', 'id': 178}, {'name': 'Paramount Vantage', 'id': 838}]",7.9,"363515","1620","40222514","Dec 26","Paramount Vantage",2007,2007-12-26
"7268","therewillbeblood","7345","[{'id': 18, 'name': 'Drama'}]",2007-12-28,77208711,"25000000",158,"8.200627","[{'name': 'Miramax Films', 'id': 14}, {'name': 'Ghoulardi Film Company', 'id': 178}, {'name': 'Paramount Vantage', 'id': 838}]",7.9,"39858999","1620","40222514","Dec 26","Paramount Vantage",2008,2008-12-26
"7269","therightkindofwrong","209406","[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",2013-10-11,0,"0",97,"5.746841","[{'name': 'Serendipity Point Films', 'id': 805}, {'name': 'Nomadic Pictures', 'id': 12467}]",6,"2098","1","2098","Mar 14","Magnolia Pictures",2014,2014-03-14
"7270","thering","565","[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",2002-10-18,249348933,"48000000",115,"13.740965","[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'BenderSpink', 'id': 6363}, {'name': 'Parkes+MacDonald Image Nation', 'id': 49325}]",6.5,"126853967","2927","129128133","Oct 18","DreamWorks Distribution",2002,2002-10-18
"7271","thering","565","[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",2002-10-18,249348933,"48000000",115,"13.740965","[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'BenderSpink', 'id': 6363}, {'name': 'Parkes+MacDonald Image Nation', 'id': 49325}]",6.5,"2274166","2927","129128133","Oct 18","DreamWorks Distribution",2003,2003-10-18
"7272","theringer","9927","[{'id': 35, 'name': 'Comedy'}]",2005-12-23,40442437,"0",94,"9.605509","[{'name': 'Fox Searchlight Pictures', 'id': 43}]",5.6,"17265628","1853","35428675","Dec 23","Fox Searchlight Pictures",2005,2005-12-23
"7273","theringer","9927","[{'id': 35, 'name': 'Comedy'}]",2005-12-23,40442437,"0",94,"9.605509","[{'name': 'Fox Searchlight Pictures', 'id': 43}]",5.6,"18163047","1853","35428675","Dec 23","Fox Searchlight Pictures",2006,2006-12-23
"7274","theringtwo","10320","[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2005-03-17,161451538,"50000000",110,"16.15818","[{'name': 'DreamWorks', 'id': 7}, {'name': 'BenderSpink', 'id': 6363}, {'name': 'Parkes+MacDonald Image Nation', 'id': 49325}]",5.5,"76231249","3341","76231249","Mar 18","DreamWorks Distribution",2005,2005-03-18
"7275","theriotclub","270302","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2014-09-19,2146041,"0",107,"6.967835","[{'name': 'HanWay Films', 'id': 2395}, {'name': 'British Film Institute (BFI)', 'id': 7281}, {'name': 'Blueprint Pictures', 'id': 30037}]",5.9,"6041","5","7734","Mar 27","IFC Films",2015,2015-03-27
"7276","therisingplace","152023","[]",2001-02-01,0,"0",93,"0.586722","[{'name': 'Flatland Pictures', 'id': 12500}]",0,"8360","2","8360","Nov 8","-",2002,2002-11-08
"7277","therite","48171","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",2011-01-28,96047633,"37000000",114,"7.128117","[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Contrafilm', 'id': 1836}, {'name': 'Mid Atlantic Films', 'id': 2735}, {'name': 'Hungarian National Film Office', 'id': 17336}, {'name': 'Lazio Film Commission', 'id': 20419}, {'name': 'Rome Film Commission', 'id': 21211}, {'name': 'Italian Tax Credit', 'id': 21212}]",5.8,"33047633","2985","33047633","Jan 28","Warner Bros.",2011,2011-01-28
"7278","theroad","20766","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",2009-11-25,27635305,"32000000",111,"14.958098","[{'name': '2929 Productions', 'id': 846}, {'name': 'Dimension Films', 'id': 7405}, {'name': 'Nick Wechsler Productions', 'id': 8073}, {'name': 'Chockstone Pictures', 'id': 13649}]",6.8,"6315678","396","8117000","Nov 25","-",2009,2009-11-25
"7279","theroad","20766","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",2009-11-25,27635305,"32000000",111,"14.958098","[{'name': '2929 Productions', 'id': 846}, {'name': 'Dimension Films', 'id': 7405}, {'name': 'Nick Wechsler Productions', 'id': 8073}, {'name': 'Chockstone Pictures', 'id': 13649}]",6.8,"1798592","396","8117000","Nov 25","-",2010,2010-11-25
"7280","theroad","20766","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",2009-11-25,27635305,"32000000",111,"14.958098","[{'name': '2929 Productions', 'id': 846}, {'name': 'Dimension Films', 'id': 7405}, {'name': 'Nick Wechsler Productions', 'id': 8073}, {'name': 'Chockstone Pictures', 'id': 13649}]",6.8,"92476","50","92476","May 11","Freestyle Releasing",2012,2012-05-11
